12	0	32	0	0	19	0	68	0	0	0	0	0	26	0	1	0	0	0	2	0	20	12	0	0	287	126	298	0	0	0	0	1437	0	2677	5570	0	0	0	0	0	24	0	87	414	41	0	45	0	12	0	0	0	0	0	10	0	0	0	0	0	0	2	0	38	61	11	425	1	5	143	344	0	0	38	23	22	50	0	11	196	36	13	0	0	110	12	0	11	0	9	18	23	0	0	95	0	0	7	4	0	4	0	18	0	206	30	0	49	52	12	6	4	20	178	2	49	15	4	0	0	0	0	2	0	11	28	27	154	70	0	0	4	0	47	0	0	7	6	0	0	11	0	0	4	0	17	12	27	0	0	12	61	68	92	103	2176	0	0	23	0	0	0	50	0	0	2	0	111	0	0	153	19	0	0	34	24	5	0	6	0	26	0	55
0	0	51	2	0	19	0	65	0	0	0	0	24	61	11	0	0	10	0	29	3	28	5	22	0	22	25	0	0	24	0	19	35	19	0	28	141	168	18	12	6	15	0	0	8	26	11	12	13	0	5	3	18	8	0	3	24	12	30	1123	0	0	28	10	0	0	0	0	6	3	135	530	0	12	387	179	49	50	12	101	0	207	108	18	0	0	3	0	55	6	23	0	28	2	131	0	32	6	17	1	13	0	0	111	307	217	55	35	1	60	236	21	11	0	0	8	28	28	7	2	10	0	5	23	67	47	120	12	419	250	2	0	0	0	55	74	0	47	0	0	12	0	0	0	9	5	10	0	20	75	24	84	0	16	44	24	16	7	355	3	0	0	0	0	6	0	6	0	14	7	25	28	9	25	22	14	8	8	0	22	5	43	16	41
0	59	408	9	13	102	12	329	0	18	4	0	10	49	0	22	6	0	0	23	0	7	0	30	0	5	19	23	0	0	0	0	16	8	6	28	15	77	9	11	2	0	0	0	75	13	0	0	114	144	78	0	193	0	23	14	12	16	1613	54	75	25	20	2	90	9	0	2	8	2	272	1133	0	44	445	275	398	213	46	32	439	0	2	72	85	0	19	18	70	6	16	10	24	22	0	80	52	35	2	13	30	10	0	0	334	74	0	7	16	71	255	90	7	0	63	11	500	60	166	20	30	15	103	69	0	131	19	48	217	483	32	11	25	4	0	138	0	195	0	75	33	35	13	15	102	25	0	23	244	25	19	50	19	12	28	16	559	322	88	0	56	56	121	455	0	522	23	31	132	11	9	23	0	15	22	53	15	0	10	43	121	418	53	309
108	0	362	10	11	930	0	361	60	38	14	0	10	6	26	0	268	0	145	0	23	20	0	1	6	41	189	82	88	0	258	0	309	87	0	323	65	44	0	108	0	79	21	0	0	0	30	46	0	29	12	0	0	0	0	15	2	0	19	20	39	0	1	2	0	0	20	4	17	0	217	171	0	15	50	431	165	107	0	0	3	0	0	0	0	0	73	0	14	0	7	0	0	0	61	0	0	0	0	0	0	11	7	0	0	0	10	7	11	2	37	207	7	0	58	14	288	0	0	0	22	0	93	0	0	301	172	157	1205	0	108	18	75	7	523	231	0	292	0	0	66	75	4	0	28	0	43	128	62	10	20	42	39	39	0	0	200	0	489	0	0	36	239	469	0	928	264	0	0	13	8	48	11	0	6	28	10	9	61	205	161	1119	0	1424
0	29	217	39	11	117	106	403	14	0	11	8	74	22	58	486	43	106	0	14	15	170	320	15	0	664	118	0	0	21	35	16	296	93	5	0	155	22	17	66	0	11	0	32	67	4	5	0	117	18	43	4	95	0	26	0	4	7	69	268	0	45	4	29	0	1	0	4	53	6	162	223	61	41	185	83	171	315	116	0	368	66	0	0	22	468	86	8	183	14	17	16	8	0	0	163	25	55	13	42	0	2	0	0	0	136	39	21	0	24	22	166	9	52	139	7	208	147	62	15	27	8	10	282	0	60	53	187	224	127	41	0	0	7	66	180	92	233	54	20	88	0	8	5	43	0	48	14	508	6	25	37	18	13	12	10	182	0	348	472	0	12	16	65	0	293	0	9	29	0	24	26	0	8	16	17	10	0	13	89	157	498	60	403
0	0	490	10	29	146	144	416	41	8	13	90	28	34	17	23	6	233	0	0	7	0	0	79	9	0	0	0	0	15	0	18	127	0	0	87	12	0	4	0	0	0	0	0	99	0	0	0	115	0	79	34	0	0	0	0	3	15	19	25	47	26	3	1	0	5	0	12	32	10	59	698	85	31	84	166	552	561	77	12	0	287	0	0	37	0	120	8	12	0	0	0	2	0	10	15	0	0	8	0	74	5	57	0	0	0	14	0	6	5	225	116	0	0	58	18	652	178	141	71	32	23	11	35	133	50	57	168	1186	313	180	24	181	19	171	249	25	428	0	5	152	0	0	0	157	0	16	133	31	11	16	7	0	20	0	1	155	0	0	0	104	111	0	192	0	1002	371	194	6	0	0	3	0	0	0	0	0	0	54	120	302	1125	0	107
0	94	286	5	0	146	2	438	21	44	0	0	90	45	97	21	34	0	2	0	16	39	4	9	0	6	0	2	82	0	31	61	119	0	280	0	457	0	73	178	263	0	18	43	0	17	0	16	293	101	187	0	0	0	0	12	0	0	0	3	0	0	0	0	0	2	32	9	20	16	464	274	0	0	183	327	716	220	0	0	550	0	0	0	5	497	64	5	0	0	0	8	9	0	0	84	0	0	0	0	0	0	86	0	69	0	60	0	7	1	201	138	0	0	45	8	1267	28	252	0	22	0	12	71	0	28	156	133	339	42	38	0	60	2	147	237	121	162	148	0	92	61	0	0	24	0	0	8	21	0	0	14	0	35	0	3	0	12	0	78	0	0	121	899	0	181	200	12	25	0	214	0	11	0	39	27	0	0	16	100	15	1526	0	188
0	6	254	9	6	223	0	176	0	4	0	0	1	0	11	0	6	0	2	0	14	1	0	0	241	674	30	0	0	0	340	0	25	9	0	67	210	0	0	8	17	64	0	57	27	0	0	14	1406	164	564	0	289	0	16	10	0	0	1	0	0	37	39	123	0	46	8	8	0	70	20	52	0	0	0	268	136	82	0	0	0	1184	0	0	0	0	21	2	1	0	98	0	8	15	0	26	79	13	71	132	0	5	25	0	0	0	0	0	48	44	54	0	0	5	8	0	102	6	16	0	0	0	15	62	5	12	0	0	8	42	0	0	90	6	22	59	0	42	51	77	39	37	0	0	12	0	1	0	34	0	7	0	27	0	0	0	0	362	0	0	46	3	123	128	0	1298	195	126	0	0	4	4	0	0	0	0	0	0	26	153	342	619	0	104
9	0	180	20	6	58	15	151	3	3	0	40	0	9	10	0	3	0	0	22	2	0	0	11	104	6	0	0	7	2	0	6	0	2	0	24	13	0	0	0	0	20	0	0	0	0	1	0	15	0	45	3	61	18	9	0	22	14	0	47	110	26	48	7	0	0	0	0	110	1	311	935	0	46	21	148	210	245	33	168	305	241	17	26	39	8	5	0	90	6	43	0	25	21	17	18	58	57	4	12	25	9	0	42	617	22	23	33	0	171	89	71	3	0	10	9	69	0	26	19	43	4	42	2	10	20	19	84	229	113	30	27	0	0	0	183	0	193	0	0	9	0	5	15	10	0	105	22	187	0	32	86	0	38	5	9	90	228	9	10	10	0	0	36	0	195	67	0	33	61	24	7	0	23	20	34	21	9	11	21	41	237	0	211
0	47	285	16	0	30	72	250	24	12	57	0	72	0	0	35	34	35	0	0	14	4	26	0	0	0	0	0	11	0	0	0	235	0	0	0	251	0	1	0	0	26	0	3	11	0	29	17	129	16	82	29	0	7	0	3	1	32	362	260	11	39	2	15	300	6	0	0	10	8	58	1090	99	27	55	47	182	84	25	18	601	0	0	31	45	0	0	14	155	6	29	19	22	0	68	9	52	0	28	0	28	0	41	0	805	0	18	0	4	201	134	152	0	6	0	8	108	32	75	15	20	11	11	5	807	33	96	20	635	22	50	0	36	4	37	64	96	162	0	0	49	0	0	13	24	11	7	206	74	97	3	36	11	26	0	0	147	199	113	212	0	37	66	150	0	281	58	22	10	4	7	11	17	10	9	31	10	0	37	75	64	273	27	593
0	0	87	1	0	175	120	78	15	12	30	0	68	0	113	0	12	4	0	6	4	99	24	45	0	0	0	0	0	0	0	69	0	0	184	0	0	892	0	0	17	0	0	37	0	7	10	13	0	40	25	1	0	0	26	0	3	0	149	136	0	36	65	39	0	11	0	0	37	3	156	771	0	22	753	59	324	403	113	0	0	0	108	60	0	0	64	0	219	7	48	28	0	6	33	64	32	0	23	9	31	22	42	0	0	162	83	0	4	10	364	53	7	0	22	14	106	133	0	2	18	8	6	92	10	32	244	8	257	334	18	0	26	0	21	39	0	110	17	4	37	0	0	0	17	0	5	631	205	6	0	136	24	1	135	98	470	0	0	174	0	0	0	32	108	122	43	0	15	57	12	43	11	51	14	158	31	27	6	25	42	463	0	24
0	16	711	0	0	103	23	103	257	0	192	0	0	0	0	1	43	787	0	0	14	0	0	0	401	14	0	54	0	0	40	3	46	56	0	656	222	0	0	53	37	0	0	131	359	2	15	27	0	347	292	48	53	68	33	3	0	0	0	10	0	0	0	0	0	12	9	3	70	4	79	141	8	0	16	50	5	27	5	0	1	197	191	0	73	0	21	7	0	9	9	0	0	0	0	0	0	0	50	0	92	12	234	267	0	0	0	0	46	49	0	318	0	106	0	0	4	0	0	0	0	0	0	0	0	11	32	289	67	0	63	0	0	5	355	15	31	397	351	0	125	18	0	26	0	0	23	4	51	0	35	0	0	0	0	0	0	0	0	0	0	0	0	3	0	258	360	292	0	0	0	12	0	2	0	94	0	0	41	85	19	2108	0	679
62	0	50	9	0	843	0	372	23	225	0	0	317	0	0	229	0	0	391	0	150	244	83	79	0	3	0	9	0	16	0	0	40	0	2	139	71	0	0	117	0	5	0	0	10	0	1	0	0	300	284	37	5	0	48	86	0	0	0	0	0	24	0	0	0	3	0	19	0	2	78	155	0	4	0	268	0	1379	0	0	2	1	0	0	0	0	7	0	0	13	0	0	85	0	0	1	0	0	4	0	0	6	28	0	0	0	0	0	29	820	0	103	3	0	3	4	206	2	76	4	62	51	8	0	0	2425	0	6	219	0	16	0	0	32	0	9	0	78	1	0	68	26	12	10	0	0	14	53	0	0	0	0	21	56	0	60	19	0	0	0	0	0	166	241	0	783	322	213	0	0	0	11	17	97	9	49	0	0	61	137	84	148	32	85
63	0	202	6	4	60	4	237	18	0	0	10	48	13	0	4	28	0	3	0	2	126	0	139	1	6	0	63	0	41	0	0	99	0	0	0	29	143	0	12	0	0	0	1	20	1	0	6	59	88	5	0	306	0	0	6	0	0	24	25	24	12	0	0	1409	0	0	0	37	0	76	827	0	117	645	288	234	69	41	0	10	2	96	72	0	45	101	0	3	0	0	0	0	0	16	0	0	0	5	0	53	0	0	0	0	0	0	0	0	2	14	56	9	56	75	11	508	293	28	0	2	25	5	0	0	35	754	370	3407	0	345	0	44	5	8	216	35	526	12	0	63	126	0	12	11	5	6	9	14	0	34	8	18	109	2	3	154	0	0	274	28	60	42	96	0	703	125	83	35	4	44	57	0	0	19	58	20	8	19	114	121	374	24	690
223	0	1314	38	14	114	102	501	8	0	0	159	113	0	38	9	0	158	667	0	8	148	0	6	4	3	44	12	0	0	0	19	61	20	0	0	65	103	0	33	8	0	25	7	74	2	10	11	207	0	210	0	339	0	23	2	0	0	0	0	92	16	10	5	317	0	115	8	8	31	42	145	26	0	0	36	265	116	22	18	0	520	0	0	0	0	23	0	0	13	22	1	37	0	0	80	0	0	0	0	0	2	26	0	0	0	37	0	16	319	2	78	0	24	74	0	20	235	83	0	0	15	0	331	0	9	0	35	25	179	0	0	0	0	257	165	246	64	15	0	35	37	0	0	39	0	0	13	0	0	0	0	4	30	0	0	13	0	0	0	0	0	111	34	0	1113	163	163	38	0	2	0	0	0	5	3	5	0	5	118	219	1349	0	298
0	0	480	0	0	425	0	0	0	0	0	0	62	3	48	15	83	0	1032	0	20	0	0	0	11	0	0	0	11	0	8	36	981	0	0	810	0	0	0	0	0	0	0	75	137	1	0	51	0	10	95	0	0	0	0	22	0	5	0	0	0	58	0	0	0	0	15	102	0	7	200	165	58	37	118	372	221	339	10	0	0	0	0	42	0	680	135	0	6	0	23	21	18	0	0	245	0	0	14	0	0	8	0	0	3	474	48	0	34	88	117	71	0	0	0	0	0	174	190	0	44	0	0	162	0	38	45	14	252	184	0	0	0	14	129	0	0	0	20	0	60	43	0	0	38	43	0	12	18	0	0	38	42	0	52	0	239	0	0	0	0	0	382	564	0	710	0	166	83	0	0	27	0	0	0	79	9	0	52	158	30	1593	0	441
105	0	427	13	0	235	27	461	0	44	0	0	63	78	0	5	31	0	0	0	38	122	4	304	551	162	0	74	15	298	0	51	1010	0	51	1766	0	0	0	36	0	0	0	339	27	110	0	47	213	435	1	0	2	0	0	18	38	0	0	20	0	60	0	0	0	8	22	15	11	56	44	392	62	3	50	182	381	115	8	31	0	388	0	0	0	100	13	1	0	0	0	44	18	0	12	45	0	0	2	0	0	10	0	0	0	0	0	0	38	0	130	0	1	2	0	0	502	9	78	4	0	13	10	0	0	40	24	14	0	16	9	0	8	26	0	0	134	0	9	0	15	0	0	0	34	31	0	19	32	0	6	0	40	16	1	3	1	3	2	0	0	20	14	74	0	434	286	45	10	5	6	3	0	0	0	0	0	0	23	177	36	1521	0	122
146	0	163	3	14	98	129	412	12	0	16	35	214	375	160	0	66	2	21	12	17	176	0	1340	3	378	0	0	22	0	0	13	306	44	9	91	820	348	0	60	2	18	29	48	78	31	2	4	15	234	146	45	301	82	108	5	9	4	110	362	83	18	5	340	0	26	0	11	30	280	7	141	0	4	49	65	149	127	62	162	68	2	255	9	0	85	7	21	58	14	170	31	19	0	162	42	214	0	23	66	0	5	23	0	582	0	15	0	4	50	101	245	9	45	59	6	12	34	20	23	15	6	9	50	0	8	11	3	14	0	52	11	29	6	17	136	17	80	177	0	12	5	0	0	5	0	0	0	21	0	12	7	0	29	0	11	3	9	5	35	0	0	51	984	0	211	187	1	5	1	10	27	0	1	11	14	0	0	34	158	203	33	45	558
0	0	0	0	0	139	97	0	77	0	0	0	0	185	0	6	0	0	409	0	5	172	40	228	0	3	0	0	25	12	78	50	750	215	0	736	0	443	1048	0	0	0	14	9	99	11	0	0	0	138	34	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	15	0	0	0	253	0	0	0	1809	0	0	628	0	0	119	0	0	0	153	74	328	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	6	0	2	0	0	0	0	0	528	0	0	0	0	0	0	0	0	63	738	253	0	1349	0	116	63	0	0	167	119	0	0	0	0	0	0	0	37	0	0	219	0	0	0	11	15	302	54	0	0	224	0	0	0	99	265	76	0	0	0	0	27	0	0	78	20	0	95	0	22	0	0	25	0	803	0	0
272	0	1655	0	0	422	0	669	0	0	0	2	4	0	263	368	747	0	0	0	0	22	0	0	0	564	0	0	0	0	0	0	21	0	1	0	9	0	7	0	3	0	0	0	0	0	0	0	0	0	207	0	0	0	0	11	0	0	0	5	0	0	0	0	1	0	11	0	1	0	0	106	0	0	0	349	753	3	0	0	1	1	0	4	0	32	34	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	163	0	648	0	0	0	0	0	0	0	0	0	429	18	0	365	0	322	0	0	0	0	0	2546	537	0	286	286	0	0	0	0	0	3	0	0	0	66	51	37	0	0	0	0	1	0	356	102	0	96	0	109	110	355	0	0	0	43	0	0	0	0	0	0	0	0	0	2050	0	238
0	0	287	10	6	123	391	141	8	4	0	43	119	63	36	0	3	0	0	21	6	146	31	165	0	0	0	0	0	0	0	0	74	100	124	0	0	129	141	46	166	49	0	0	0	7	16	6	0	98	115	0	3	0	0	0	5	0	107	279	51	0	0	3	189	6	0	0	34	2	50	451	0	0	252	232	248	63	49	78	624	0	0	41	12	15	75	0	98	8	136	36	24	34	0	242	445	0	6	6	48	15	0	125	423	123	325	0	9	45	297	81	0	10	10	14	273	20	54	29	4	8	9	15	38	22	430	79	878	49	43	10	27	5	207	39	0	316	21	0	24	13	35	0	26	0	27	80	157	0	9	155	60	97	4	104	170	73	30	470	0	0	2	28	31	249	16	12	73	8	28	10	60	27	31	44	24	15	18	17	26	309	0	55
219	0	539	3	14	121	0	889	80	0	0	0	0	0	0	57	0	0	0	0	0	30	0	1	0	20	0	0	82	0	0	316	287	0	228	1308	0	378	0	0	0	0	0	0	65	0	1	5	1188	0	8	0	5	0	0	40	0	0	0	0	0	0	0	0	0	4	23	12	0	19	340	0	0	0	0	0	104	187	0	0	3	0	1	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	27	0	0	3	0	0	0	0	0	0	52	0	0	51	7	0	70	0	352	0	156	0	7	0	0	0	30	35	638	25	3953	0	245	0	0	0	97	223	30	109	20	0	0	116	0	0	28	0	10	8	0	0	0	0	0	102	0	0	0	2	0	0	0	0	346	370	0	261	53	138	0	0	13	188	0	27	0	122	10	9	62	124	0	1351	0	71
0	21	54	8	0	105	0	649	5	0	122	8	206	138	0	45	6	0	868	25	39	102	78	495	0	80	0	0	0	12	33	22	83	22	24	71	29	0	0	10	12	9	3	0	66	32	9	3	129	337	377	35	549	113	7	7	13	0	33	91	40	0	58	51	223	0	15	9	39	17	4	19	0	0	6	60	60	272	18	210	83	0	477	2	0	0	19	4	42	20	15	0	0	49	38	0	758	0	4	18	0	6	28	24	868	0	3	0	22	34	31	40	0	0	6	4	189	0	3	8	1	0	5	16	179	17	0	8	93	20	29	0	9	7	88	87	0	373	20	12	24	12	0	3	3	0	1	0	66	31	21	13	0	5	0	1	15	62	29	8	100	0	0	62	23	281	53	83	0	0	0	0	0	0	0	0	0	0	11	17	6	96	0	100
32	0	418	23	6	35	8	277	7	0	0	10	230	26	0	52	21	92	0	10	8	485	156	286	0	6	0	0	0	0	0	202	0	775	0	0	0	0	0	0	40	0	0	0	216	11	8	0	100	39	168	27	80	0	0	0	13	0	0	3	36	51	19	0	469	10	0	0	50	7	38	415	100	14	37	69	1787	520	0	1	764	0	0	41	29	31	82	15	322	34	10	0	0	20	0	18	0	6	49	0	52	7	0	7	21	0	5	2	0	34	132	151	3	10	36	13	425	186	236	0	14	14	0	4	191	149	113	51	1944	360	90	0	0	0	216	134	191	214	31	23	49	11	0	23	30	0	105	0	130	5	41	0	5	7	13	0	81	0	0	0	0	0	37	64	0	112	64	33	25	0	18	10	0	0	2	41	0	0	21	58	38	540	0	75
103	0	138	5	0	96	0	237	0	5	61	19	0	0	112	0	34	76	9	74	17	0	0	28	153	12	30	25	0	18	0	37	87	24	25	381	82	16	0	27	9	21	0	67	67	7	17	0	55	37	49	0	200	40	28	21	16	5	0	0	52	10	178	124	180	0	0	3	150	5	90	388	0	29	19	176	113	59	23	177	0	558	288	12	0	13	34	45	64	35	33	1	51	93	76	21	100	29	0	0	43	12	0	104	1116	0	46	42	19	129	105	12	5	0	22	8	218	0	126	42	20	12	55	35	7	19	0	6	263	0	99	0	5	15	45	0	6	175	0	32	42	19	7	4	0	0	7	97	208	38	37	47	38	13	3	15	162	359	3	42	0	0	49	101	25	243	85	70	0	0	11	21	11	15	42	57	21	5	14	40	46	41	0	153
34	0	73	2	22	88	0	293	15	0	0	48	5	0	0	27	0	0	8	0	59	360	0	0	239	64	27	0	0	8	0	18	10	45	53	121	0	0	0	23	0	0	0	42	235	15	10	4	3	0	61	0	29	0	15	0	14	0	131	133	0	7	140	36	0	9	6	1	50	42	34	43	0	21	9	33	2472	59	0	19	0	4	121	9	548	0	8	2	90	17	62	54	12	13	0	5	481	141	4	2	0	5	182	48	562	817	50	0	1	44	16	38	5	3	20	6	3	7	11	1	5	13	35	193	7	105	0	3	410	0	6	0	0	3	0	37	0	101	0	7	7	0	0	0	3	17	11	0	7	41	12	24	78	3	0	10	20	10	0	60	4	0	0	65	5	63	181	37	0	15	0	0	0	9	0	2	5	0	11	18	36	190	0	10
0	174	514	14	12	137	106	383	45	73	0	0	6	0	32	473	0	0	294	0	0	12	0	5	0	0	0	0	19	0	0	106	121	113	775	0	146	2053	0	134	0	0	0	5	0	0	0	10	153	45	50	0	44	0	0	8	0	0	0	0	0	12	0	0	0	14	11	29	0	2	190	952	0	0	42	1631	365	424	70	0	0	0	131	0	0	0	0	0	8	0	0	4	0	0	0	9	0	0	0	0	0	1	56	0	0	0	0	0	6	0	116	37	6	0	7	1	720	0	77	0	8	15	50	0	0	14	82	263	68	804	0	0	88	0	0	0	86	0	62	0	90	35	25	0	31	101	94	0	7	0	0	198	44	107	0	0	78	0	0	0	374	65	4	181	0	340	84	0	38	0	87	0	19	0	0	244	44	13	12	92	141	356	20	315
7	0	92	5	0	53	0	98	0	0	0	0	23	29	0	2	0	0	0	16	3	2	0	80	35	7	0	0	0	0	0	0	15	0	0	0	14	0	0	6	10	0	0	9	35	2	0	5	270	13	34	0	0	0	0	0	11	0	35	27	0	16	27	14	0	1	0	3	37	2	212	440	0	26	109	388	94	84	20	18	0	73	161	0	2	211	3	0	56	6	73	0	23	7	29	0	0	0	0	17	0	0	0	26	68	3	11	5	3	73	84	28	9	0	25	4	400	18	0	0	26	0	0	15	11	0	135	152	739	768	9	0	20	5	119	68	0	137	4	0	0	23	9	0	47	5	0	262	30	0	26	33	36	48	15	0	32	182	175	0	17	0	0	0	0	63	18	30	12	0	23	0	0	15	0	0	0	0	0	13	31	363	36	53
0	21	231	8	18	617	244	604	30	0	0	15	239	358	85	271	52	147	0	0	14	466	323	192	0	3	0	0	0	0	0	0	82	64	0	0	105	297	78	0	0	0	0	0	110	0	0	0	72	125	162	36	1	24	108	1	0	0	584	953	0	46	0	2	0	6	0	0	73	0	60	177	0	54	65	157	58	702	10	0	463	0	0	48	0	11	7	0	37	6	27	12	0	29	26	258	14	0	12	0	0	7	0	0	36	29	46	0	0	2	21	155	0	0	79	14	914	112	119	27	0	40	40	319	0	32	601	0	236	393	44	22	84	0	75	172	117	211	0	24	27	8	0	26	34	3	20	18	14	0	0	10	17	53	0	33	185	643	0	101	0	80	81	181	0	311	257	129	104	3	7	5	0	8	28	39	18	0	59	127	73	520	0	144
0	13	148	23	6	83	14	86	16	0	0	2	42	0	213	11	19	0	5	0	7	257	0	17	115	3	0	0	14	0	77	8	703	0	26	1328	0	155	0	0	10	33	0	44	351	25	0	41	78	13	42	0	1	0	19	8	53	0	79	42	63	0	20	18	797	10	0	3	59	24	42	385	0	76	56	52	112	438	0	184	3	1	230	6	94	251	114	7	158	12	7	20	0	0	51	0	17	0	21	44	0	4	0	0	566	0	24	0	32	307	0	0	0	0	58	0	54	6	32	2	5	0	0	102	0	34	0	90	25	274	0	0	5	0	294	54	0	2	77	0	67	0	9	0	10	0	0	392	0	0	5	350	0	237	0	75	154	308	0	156	11	0	28	57	0	157	52	0	34	59	14	0	0	23	0	25	12	0	13	62	77	165	0	39
0	192	387	25	25	133	0	497	34	207	0	0	0	0	0	20	0	0	4	0	58	0	0	4	0	603	40	0	0	5	0	7	46	10	0	150	0	13	44	8	0	0	0	0	60	9	1	0	0	22	193	35	138	16	47	2	0	0	0	2	84	39	1	0	5	4	0	0	0	84	0	36	17	0	6	34	77	511	64	0	2	862	0	2	2	0	16	6	48	10	0	19	0	0	0	160	0	0	0	0	58	0	36	0	531	0	0	7	6	0	15	146	6	0	6	24	746	17	32	15	26	12	16	0	20	10	9	233	97	77	0	9	0	5	135	474	20	980	24	0	210	140	0	13	24	0	3	13	42	2	10	5	0	5	0	0	5	2	0	0	190	124	158	509	0	1225	341	377	17	1	24	8	0	0	0	37	13	2	28	63	135	1355	98	357
57	0	464	38	0	332	0	394	0	7	0	0	17	71	1	0	0	22	0	78	18	28	72	172	91	0	0	0	0	91	62	9	0	125	82	276	452	146	0	310	0	0	38	1	211	17	36	0	1784	341	112	13	0	0	9	23	24	5	0	416	31	7	27	17	82	3	0	5	96	2	120	1079	0	28	23	77	479	48	6	33	0	93	95	21	457	0	51	0	62	17	31	0	0	46	70	77	35	13	3	26	36	0	11	180	63	0	15	41	5	83	24	56	12	6	32	10	514	121	29	13	40	20	11	56	0	15	0	0	238	85	0	12	7	4	0	40	0	340	0	0	44	26	13	0	95	0	12	16	0	111	30	8	0	9	12	0	161	153	3	0	38	217	25	201	24	185	105	0	0	0	43	16	37	11	26	21	16	18	7	26	85	345	83	156
0	47	93	0	0	158	128	65	0	53	0	0	10	5	25	312	47	0	0	10	2	14	13	27	2	8	0	0	0	72	329	6	42	442	59	450	1356	90	0	100	0	10	0	116	40	12	28	12	4	0	1	0	19	0	0	17	1	6	0	0	0	15	0	3	101	0	3	0	0	4	165	526	0	79	1013	665	17	45	24	3	0	0	123	300	0	1	206	0	2	0	0	5	3	5	33	0	4	0	5	0	7	0	12	4	14	0	58	5	1	13	139	33	37	20	13	20	227	194	21	22	6	3	5	174	180	189	64	6	161	454	28	4	197	0	10	108	16	25	46	0	31	0	66	0	16	0	13	0	10	0	0	319	854	158	0	94	20	374	43	112	0	56	0	172	0	0	55	54	237	89	22	211	80	42	110	76	74	35	29	47	20	354	0	266
0	43	185	8	11	81	7	484	20	0	0	0	62	0	18	0	1	0	8	22	15	380	77	31	0	22	0	165	0	0	83	15	30	2	22	63	68	173	0	100	0	0	50	6	26	10	0	0	1062	0	150	27	86	0	8	8	0	8	371	250	48	5	30	4	0	29	0	0	46	5	42	771	0	16	112	260	61	234	59	9	1	497	95	0	6	37	19	0	11	0	17	0	16	4	0	122	14	40	9	7	17	3	21	0	42	6	23	0	7	59	169	45	6	27	0	13	278	29	33	31	35	8	0	0	24	55	0	30	78	100	16	0	41	6	9	0	63	51	0	0	21	16	5	13	12	0	54	15	536	19	29	186	108	47	6	56	63	47	0	0	45	89	37	148	19	189	83	57	121	4	9	12	0	7	10	6	13	0	12	54	76	261	0	88
72	0	66	4	0	76	219	53	34	30	119	0	0	0	0	32	55	0	3	11	3	1	0	8	150	0	94	109	44	56	35	33	189	37	377	674	304	56	0	28	18	30	31	12	166	14	7	16	7	0	8	11	25	0	16	0	0	0	0	118	44	56	6	36	8	0	0	4	15	3	41	430	0	55	262	90	144	31	85	48	370	9	0	4	130	138	117	3	54	13	11	13	11	35	0	0	250	0	0	0	0	4	0	18	341	29	82	33	4	28	129	68	25	0	0	1	117	197	11	44	12	15	49	323	0	393	154	16	131	290	49	0	83	0	53	287	0	96	7	19	33	43	18	0	27	52	110	806	0	46	4	50	0	24	5	206	52	0	4	0	0	153	307	111	0	388	307	0	15	100	15	50	32	24	58	101	32	0	31	51	156	649	0	325
52	0	124	3	13	238	148	156	16	1	0	67	63	3	87	44	15	0	0	0	7	434	195	61	0	597	0	0	0	26	0	3	712	0	16	94	149	0	0	0	0	22	0	26	181	13	10	9	204	164	57	0	0	0	0	8	0	0	0	19	11	19	0	0	0	20	2	3	74	5	545	1046	0	60	437	730	167	1037	38	9	0	0	163	29	113	78	87	0	16	16	1	0	0	0	0	79	0	0	0	0	0	23	6	0	0	52	13	0	5	52	37	36	5	0	94	0	429	89	28	5	21	6	0	15	80	0	755	60	315	863	48	0	0	4	32	132	0	220	9	0	63	108	7	0	51	31	73	14	29	0	0	56	13	0	9	19	278	0	342	69	8	24	4	100	9	202	114	137	20	0	47	0	12	0	27	70	13	19	12	36	59	628	15	262
30	0	163	12	3	253	17	206	26	9	0	0	0	2	14	20	40	0	0	0	0	185	7	212	56	15	0	0	0	221	0	6	469	0	192	0	343	0	0	0	3	5	0	104	102	13	0	0	174	38	19	0	55	0	26	0	62	30	0	1001	0	70	14	4	572	3	9	68	14	12	54	1176	0	74	160	116	265	176	125	6	0	72	0	34	0	227	120	8	47	5	88	29	10	37	0	683	77	0	26	9	0	6	90	23	52	0	25	0	0	11	352	109	15	30	17	9	83	70	36	0	8	15	20	162	215	79	608	81	1475	128	34	14	0	2	0	203	0	57	0	47	16	0	0	14	77	0	40	64	20	0	10	67	96	0	104	28	135	4	0	1197	0	0	127	192	34	86	53	15	72	16	8	63	3	0	10	64	7	0	23	90	25	363	0	84
